"id","name","terms"
"d017829","granisetron","granisetron;1-methyl-n-endo-9-methyl-9-azabicyclo331non-3-yl-1h-indazole-3-carboxamide;kytril;brl-43694a;brl 43694a;brl43694a;brl-43694;brl 43694;brl43694;granisetron hydrochloride;hydrochloride granisetron;granisetron monohydrochloride;monohydrochloride granisetron"
"d000077784","axitinib","axitinib;ag 013736;ag013736;ag-013736;inlyta"
"d007191","indazoles",""
"d009156","muzolimine","muzolimine;bay g 2821;g 2821 bay"
"d010117","oxypurinol","oxypurinol;alloxanthine;oxipurinol"
"d011298","feprazone","feprazone;prenazone;fenilprenazone;phenylprenazone;zepelin;brotazona;da-2370;da 2370;da2370"
"d010113","oxyphenbutazone","oxyphenbutazone;oxyphenylbutazone;hydroxyphenylbutazone;diflamil;tanderil"
"d013442","sulfinpyrazone","sulfinpyrazone;sulphinpyrazone;sulfoxyphenylpyrazolidin;nu-sulfinpyrazone;nu sulfinpyrazone;anturane;anturan;apo-sulfinpyrazone;apo sulfinpyrazone"
"d010653","phenylbutazone","phenylbutazone;diphenylbutazone;butazolidin;butadione;butadion;butacote;butapyrazole;butapirazol;fenilbutazon"
"d000077553","edaravone","edaravone;norantipyrine;norphenazone;edarabone;1-phenyl-3-methyl-5-pyrazolone;1 phenyl 3 methyl 5 pyrazolone;3-methyl-1-phenyl-2-pyrazolin-5-one;3 methyl 1 phenyl 2 pyrazolin 5 one;mci 186;mci-186;mci186;radicava;phenylmethylpyrazolone"
"d000983","antipyrine","antipyrine;phenazone;pyramidone;anodynin"
"d004177","dipyrone","dipyrone;methamizole;metamizol;dipyronium;metamizole;biopyrin;novalgetol;novalgin;pyralgin;novaminsulfone;sulpyrin;sulpyrine;optalgin;noramidopyrine methanesulfonate sodium;novamidazophen;metamizole sodium;methampyrone;algopyrin;analgin;narone;noramidopyrine methanesulfonate;normelubrine"
"d000632","aminopyrine","aminopyrine;amidophen;amidopyrine;aminophenazone;aminofenazone;dimethylaminoantipyrine;dimethylaminophenazone;dipyrine;amidophenazon;amidazophen;dimethyl-n-aminoantipyrine;dimethyl n aminoantipyrine;eufibron"
"d000675","ampyrone","ampyrone;aminoantipyrine;4-amino-15-dimethyl-2-phenyl-3h-pyrazolone;4 amino 15 dimethyl 2 phenyl 3h pyrazolone;4-aminophenazone;4 aminophenazone;4-aminoantipyrine;4 aminoantipyrine"
"d047069","pyrazolones","pyrazolones;pyrazolin-5-ones;pyrazolin 5 ones"
"d000077285","rimonabant","rimonabant;sr141716;sr 141716;rimonabant hydrochloride;n-piperidin-1-yl-5-4-chlorophenyl-1-24-dichlorophenyl-4-methyl-1h-pyrazole-3-carboxamide hydrochloride;zimulti;sr 141716a;sr-141716a;sr141716a;acomplia"
"d013426","sulfaphenazole","sulfaphenazole;sulphaphenazole;sulfaphenylpyrazol;phenylsulfapyrazole"
"d011720","pyrazoles",""
"d000080890","duocarmycins","duocarmycins;duocarmycin"
"d005033","ethylmaleimide","ethylmaleimide;n-ethylmaleimide;n ethylmaleimide"
"d008301","maleimides",""
"d011162","porphobilinogen",""
"d011353","prodigiosin",""
"d011764","pyrrolnitrin",""
"d000077210","sunitinib","sunitinib;5-5-fluoro-2-oxo-12-dihydroindolylidenemethyl-24-dimethyl-1h-pyrrole-3-carboxylic acid 2-diethylaminoethylamide;sunitinib malate;sutent;su 11248;su011248;su 011248;su-011248;su11248;su-11248"
"d001664","biliverdine","biliverdine;biliverdin;uteroverdine;dehydrobilirubin;ooecyan;biliverdin ix;ix biliverdin;biliverdin ix alpha;ix alpha biliverdin;alpha biliverdin ix"
"d001663","bilirubin","bilirubin;bilirubin ix alpha;bilirubin 4e-isomer;bilirubin 4e15e-isomer;hematoidin;bilirubin disodium salt;disodium salt bilirubin;bilirubin monosodium salt;monosodium salt bilirubin;delta-bilirubin;delta bilirubin;bilirubin 15e-isomer;bilirubin calcium salt;calcium salt bilirubin;salt bilirubin calcium;calcium bilirubinate;bilirubinate calcium"
"d014557","urobilin",""
"d014558","urobilinogen",""
"d001654","bile pigments","bile pigments;pigments bile;bile pigment;pigment bile;bilin"
"d001429","bacteriochlorophylls","bacteriochlorophylls;bacteriochlorophyll"
"d000077194","chlorophyll a","chlorophyll a;chlorophyll a2"
"d002735","chlorophyllides",""
"d010674","pheophytins",""
"d011521","protochlorophyllide","protochlorophyllide;mv-pchlide;mv pchlide;monovinyl protochlorophyllide;protochlorophyllide monovinyl;protochlorophyllide a"
"d002734","chlorophyll","chlorophyll;chlorophyll 740"
"d003038","cobamides","cobamides;vitamin b 12 coenzymes;vitamin b12 coenzymes;b12 coenzymes vitamin;coenzymes vitamin b12;deoxyadenosinecobalamins"
"d006879","hydroxocobalamin","hydroxocobalamin;hydroxo-cobalamin;hydroxycobalamin"
"d014805","vitamin b 12","vitamin b 12;b 12 vitamin;vitamin b12;b12 vitamin;cyanocobalamin;cobalamins;cobalamin;eritron"
"d045728","corrinoids",""
"d052980","phycobilins",""
"d003306","coproporphyrins",""
"d003905","deuteroporphyrins","deuteroporphyrins;cobalt deuteroporphyrin;deuteroporphyrin cobalt"
"d005044","etioporphyrins",""
"d017323","dihematoporphyrin ether","dihematoporphyrin ether;ether dihematoporphyrin;dihematoporphyrin ester;porfimer;dhp ether;porfimer sodium;photofrin;photofrin ii"
"d017324","hematoporphyrin derivative","hematoporphyrin derivative;hematoporphyrin yhpd;yhpd hematoporphyrin;hematoporphyrin d;wr-246310;photofrin i"
"d006415","hematoporphyrins","hematoporphyrins;hematoporphyrin;hemedonin;haematoporphyrin ix"
"d008652","mesoporphyrins",""
"d006427","hemin","hemin;ferriheme chloride;chloride ferriheme;protohemin ix;protohemin;chlorohemin;ferriprotoporphyrin ix chloride;chloride ferriprotoporphyrin ix;ferrihaem;panhematin;ferriprotoporphyrin ix;hematin;alkaline hematin d-575;alkaline hematin d 575;hematin d-575 alkaline;ferriprotoporphyrin"
"d006418","heme","heme;haem;protoheme;protoheme ix;ferroprotoporphyrin;heme b"
"d008665","metalloporphyrins",""
"d003305","coproporphyrinogens",""
"d014577","uroporphyrinogens","uroporphyrinogens;uroporphyrinogen iii"
"d011165","porphyrinogens",""
"d011524","protoporphyrins",""
"d014578","uroporphyrins",""
"d000077362","verteporfin","verteporfin;bpd-ma;benzoporphyrin derivative monoacid ring a;verteporphin;18-ethenyl-44a-dihydro-34-bismethoxycarbonyl-4a81419-tetramethyl-23h25h-benzobporphine-913-dipropanoic acid monomethyl ester;bpd verteporfin;visudyne"
"d011166","porphyrins",""
"d045725","tetrapyrroles",""
"d014046","tolmetin","tolmetin;tolectin;tolmetin sodium anhydrous;anhydrous tolmetin sodium;tolmetin sodium anhydrous;anhydrous tolmetin sodium;sodium anhydrous tolmetin;mcn-2559;mcn 2559;mcn2559;tolmetin sodium;sodium tolmetin;tolmetin sodium dihydrate;dihydrate tolmetin sodium"
"d000069059","atorvastatin","atorvastatin;3r5r-7-2-4-fluorophenyl-5-isopropyl-3-phenyl-4-phenylcarbamoyl-1h-pyrrol-1-yl-35-dihydroxyheptanoic acid;atorvastatin calcium;atorvastatin calcium salt;liptonorm;lipitor;atorvastatin calcium hydrate;atorvastatin calcium anhydrous;ci 981;ci-981;ci981;atorvastatin calcium trihydrate"
"d011758","pyrroles",""
"d015313","cefotetan","cefotetan;apatef;cefotetan disodium;disodium cefotetan;cefotetan disodium salt;disodium salt cefotetan;salt cefotetan disodium;ici-156834;ici 156834;ici156834;ym-09330;ym 09330;ym09330;apacef;ceftotan;cefotan"
"d000077407","cilostazol","cilostazol;6-4-1-cyclohexyl-1h-tetrazol-5-ylbutoxy-34-dihydro-21h-quinolinone;opc 13013;opc-13013;pletal"
"d000077405","irbesartan","irbesartan;avapro;karvea;2-n-butyl-3-2-1h-tetrazol-5-ylbiphenyl-4-ylmethyl-13-diazaspiro44non-1-en-4-one;aprovel;sr 47436;sr-47436;sr47436;bms 186295;bms-186295"
"d009580","nitroblue tetrazolium","nitroblue tetrazolium;tetrazolium nitroblue;nitrotetrazolium blue;blue nitrotetrazolium;nitro-bt;tetrazolium nitroblue;nitroblue tetrazolium"
"d013778","tetrazolium salts","tetrazolium salts;salts tetrazolium"
"d000068838","amlodipine valsartan drug combination","amlodipine valsartan drug combination;amlodipine-valsartan;amlodipine valsartan;amlodipine - valsartan;amlodipine-valsartan drug combination;amlodipine valsartan drug combination;combination amlodipine-valsartan drug;drug combination amlodipine-valsartan;exforge"
"d000068756","valsartan","valsartan;n-valeryl-n-2-1h-tetrazol-5-ylbiphenyl-4-ylmethylvaline;diovan;kalpress;tareg;nisis;provas;vals;cgp 48933;48933 cgp;miten"
"d013777","tetrazoles",""
"d002719","chlormethiazole","chlormethiazole;clomethiazole;distraneurin"
"d000069545","elvitegravir cobicistat emtricitabine tenofovir disoproxil fumarate drug combination","elvitegravir cobicistat emtricitabine tenofovir disoproxil fumarate drug combination;elvitegravir cobicistat emtricitabine and tenofovir disoproxil fumarate;elvitegravir cobicistat emtricitabine and tenofovir disoproxil fumarate drug combination;elvitegravir-cobicistat-emtricitabine-tenofovir disoproxil fumarate drug combination;elvitegravir cobicistat emtricitabine tenofovir disoproxil fumarate drug combination;stribild;quad pill;pill quad;quad"
"d000069547","cobicistat","cobicistat;tybost;gs 9350;9350 gs;gs9350;gs-9350"
"d000069439","dasatinib","dasatinib;n-2-chloro-6-methylphenyl-2-6-4-2-hydroxyethylpiperazin-1-yl-2-methylpyrimidin-4-ylaminothiazole-5-carboxamide;sprycel;18f-n-2-chloro-6-methylphenyl-2-6-4-2-hydroxyethylpiperazin-1-yl-2-methylpyrimidin-4-ylaminothiazole-5-carboxamide;bms 354825;354825 bms;bms354825;bms-354825"
"d015738","famotidine","famotidine;ym-11170;ym 11170;ym11170;pepcid;famotidine hydrochloride;mk-208;mk 208;mk208"
"d005200","fanft","fanft;n-4-5-nitro-2-furyl-2-thiazolylformamide"
"d000069465","febuxostat","febuxostat;tei 6720;6720 tei;tei-6720;tei6720;uloric;2-3-cyano-4-isobutoxyphenyl-4-methyl-5-thiazolecarboxylic acid"
"d049454","firefly luciferin","firefly luciferin;luciferin firefly"
"d000069056","lurasidone hydrochloride","lurasidone hydrochloride;hydrochloride lurasidone;lurasidone hcl;hcl lurasidone;sm 13496;13496 sm;sm13496;sm-13496;sm 13496;sm13496;sm-13496;lurasidone;n-2-4-12-benzisothiazol-3-yl-1-piperazinylmethyl-1-cyclohexylmethyl-23-bicyclo221heptanedicarboximide;latuda"
"d000077239","meloxicam","meloxicam;miloxicam;parocin;mobic;mobicox;mobec;masflex;movicox;reumoxicam;uticox;movalis"
"d016567","nizatidine","nizatidine;n-2-2-dimethylaminomethyl-4-thiazolylmethylthioethyl-n-methyl-2-nitro-11-ethenediamine;ly-139037;ly 139037;ly139037;axid"
"d010119","oxythiamine","oxythiamine;hydroxythiamine"
"d012236","rhodanine",""
"d019438","ritonavir","ritonavir;abt 538;abt-538;abt538;norvir"
"d000077589","sulfathiazole","sulfathiazole;n1-2-thiazolylsulfanilamide;norsulfazole;benzenesulfonamide 4-amino-n-2-thiazolyl;4-amino-n-2-thiazolyl benzenesulfonamide;benzenesulfonamide 4 amino n 2 thiazolyl;alphadol;sulfathiazole sodium;sulfathiazole monosodium salt"
"d013432","sulfathiazoles",""
"d013827","thiabendazole","thiabendazole;tiabendazol;thibendole;2-4-thiazolylbenzimidazole;mintezol;omnizole;mintesol"
"d001574","benzolamide","benzolamide;cl-11366;cl 11366;cl11366"
"d008704","methazolamide","methazolamide;n-methylacetazolamide;n methylacetazolamide"
"d000068599","brimonidine tartrate timolol maleate drug combination","brimonidine tartrate timolol maleate drug combination;brimonidine tartrate-timolol maleate;brimonidine tartrate timolol maleate;maleate brimonidine tartrate-timolol;tartrate-timolol maleate brimonidine;brimonidine tartrate-timolol maleate drug combination;brimonidine tartrate timolol maleate drug combination;combigan"
"d013999","timolol","timolol;timolol maleate;timolol maleate 11 salt;s-1-11-dimethylethylamino-3-4-4-morpholinyl-125-thiadazol-3-yloxy-2-propanol;2-propanol 1-11-dimethylethylamino-3-4-4-morpholinyl-125-thiadiazol-3-yloxy- s-;timoptic;timoptol;timacar;timolol hemihydrate;blocadren;l-714465;l 714465;l714465;mk-950;mk 950;mk950;optimol"
"d000086","acetazolamide","acetazolamide;acetazolam;acetazolamide sodium sterile;acetazolamide monosodium salt;ak-zol;ak zol;akzol;apo-acetazolamide;apo acetazolamide;apoacetazolamide;diacarb;diamox;diuramide;dfiltran;edemox;glauconox;glaupax;huma-zolamide;huma zolamide;humazolamide;acetadiazol"
"d013830","thiadiazoles",""
"d000077922","thiamethoxam","thiamethoxam;3-2-chloro-thiazol-5-ylmethyl-5-methyl-135oxadiazinan-4-yldene-n-nitroamine;cga 293343;cga-293343;cga293343;actara 25 wg;actara"
"d005666","fursultiamin","fursultiamin;fursultiamine;thiamine tetrahydrofurfuryl disulfide;disulfide thiamine tetrahydrofurfuryl;fursultiamin monohydrochloride;monohydrochloride fursultiamin;fursultiamin hydrochloride;hydrochloride fursultiamin"
"d013833","thiamine monophosphate","thiamine monophosphate;monophosphate thiamine;thiamine phosphoester;phosphoester thiamine"
"d013835","thiamine pyrophosphate","thiamine pyrophosphate;pyrophosphate thiamine;cocarboxylase;thiamine diphosphate;berolase"
"d013838","thiamine triphosphate","thiamine triphosphate;triphosphate thiamine;thiamin triphosphate;triphosphate thiamin"
"d013831","thiamine","thiamine;thiamin;vitamin b1;aneurin;vitamin b 1;thiamine mononitrate;mononitrate thiamine"
"d000077205","pioglitazone","pioglitazone;5-4-2-5-ethyl-2-pyridylethoxybenzyl-24-thiazolidinedione;u 72107a;u72107a;u-72107a;u72107a;ad 4833;ad-4833;ad4833;pioglitazone hydrochloride;actos"
"d000077154","rosiglitazone","rosiglitazone;rosiglitazone maleate;5-4-2-methyl-2-pyridinylaminoethoxyphenylmethyl-24-thiazolidinedione-2-butenedioate;avandia;brl 49653;brl-49653;brl49653"
"d045162","thiazolidinediones","thiazolidinediones;glitazones"
"d004225","dithiazanine","dithiazanine;33-diethylthiadicarbocyanine;33 diethylthiadicarbocyanine;dizan;dithiazanine iodide;iodide dithiazanine;cyanine dye dis-c2-5"
"d005016","ethoxzolamide","ethoxzolamide;ethoxazolamide;ethoxyzolamide;ethamide"
"d000077487","pramipexole","pramipexole;4567-tetrahydro-n6-propyl-26-benzothiazole-diamine;pramipexol;2-amino-4567-tetrahydro-6-propylaminobenzothiazole;dexpramipexole;pramipexol r-isomer;mirapex;pramipexol dihydrobromide --isomer;pramipexol dihydrochloride s-isomer;pramipexole dihydrochloride anhydrous;sifrol;snd 919cl2x;snd919cl2x;snd-919cl2x;snd-919;snd 919;kns 760704;kns760704;kns-760704;pramipexol --isomer;pramipexole dihydrochloride;pramipexole hydrochloride monohydrate;2-amino-6-propylaminotetrahydrobenzothiazole;2 amino 6 propylaminotetrahydrobenzothiazole;67-tetrahydro-n6-propyl-26-benzothiazolediamine dihydrochloride monohydrate"
"d019782","riluzole","riluzole;2-amino-6-trifluoromethoxybenzothiazole;2 amino 6 trifluoromethoxybenzothiazole;rilutek;rp-54274;rp 54274;rp54274;pk-26124;pk 26124;pk26124"
"d012439","saccharin","saccharin;saccharin calcium;calcium saccharin;saccharin sodium"
"d052160","benzothiazoles",""
"d013844","thiazoles",""
"d000640","amitrole","amitrole;3-amino-124-triazole;aminotriazole"
"d000077384","anastrozole","anastrozole;22-5-1h-124-triazol-1-ylmethyl-13-phenylenebis2-methylpropionitrile;anastrazole;arimidex;ici d1033;zd-1033;zd 1033;zeneca zd 1033;zd1033"
"d000077588","deferasirox","deferasirox;4-35-bis-2-hydroxyphenyl-124-triazol-1-ylbenzoic acid;icl 670a;icl-670a;icl670a;icl-670;icl670;icl 670;exjade"
"d015725","fluconazole","fluconazole;zonal;bagyne;diflucan;fluc hexal;flucobeta;flucolich;fluconazol abz;fluconazol al;fluconazol stada;fluconazol von ct;fluconazol-isis;fluconazol isis;fluconazol-ratiopharm;fluconazol ratiopharm;flunazul;fungata;lavisa;loitin;neofomiral;oxifungol;solacap;uk-49858;uk 49858;uk49858;triflucan;apo-fluconazole;apo fluconazole"
"d006144","guanazole",""
"d017964","itraconazole","itraconazole;r-51211;r 51211;r51211;sporanox;orungal"
"d000077289","letrozole","letrozole;44-1h-124-triazol-1-yl-methylene-bisbenzonitrile;cgs 20267;cgs-20267;cgs20267;femara;fmara"
"d000077592","maraviroc","maraviroc;44-difluoro-n-1s-3-exo-3-3-isopropyl-5-methyl-4h-124-triazol-4-yl-8-azabicyclo321oct-8-yl-1-phenylpropylcyclohexanecarboxamide;selzentry;uk-427857;uk 427857;uk427857;uk-427857;uk 427857;uk427857"
"d000068899","sitagliptin phosphate metformin hydrochloride drug combination","sitagliptin phosphate metformin hydrochloride drug combination;sitagliptin phosphate-metformin hydrochloride drug combination;sitagliptin phosphate metformin hydrochloride drug combination;janumet"
"d000068900","sitagliptin phosphate","sitagliptin phosphate;phosphate sitagliptin;sitagliptin phosphate monohydrate;monohydrate sitagliptin phosphate;phosphate monohydrate sitagliptin;sitagliptin monophosphate monohydrate;monohydrate sitagliptin monophosphate;monophosphate monohydrate sitagliptin;mk 0431;0431 mk;mk0431;mk-0431;sitagliptin phosphate anhydrous;anhydrous sitagliptin phosphate;phosphate anhydrous sitagliptin;sitagliptin;4-oxo-4-3-trifluoromethyl-56-dihydro124triazolo43-apyrazin-78h-yl-1-245-trifluorophenylbutan-2-amine;januvia"
"d014192","trapidil","trapidil;trapymin;rocornal"
"d065819","voriconazole","voriconazole;uk 109496;uk-109496;uk109496;uk-109496;uk109496;uk 109496;vfend"
"d014230","triazoles",""
"d001393","azoles",""
"d010883","piperoxan","piperoxan;piperoxane;forneau 933;benodain;benodaine"
"d000198","spectinomycin","spectinomycin;actinospectacin;prospec;ferkel spectam;spectam ferkel;kempi;spectinomycin dihydrochloride pentahydrate;spectam;spectinomycin dihydrochloride anhydrous;trobicin;salmosan-t;salmosan t;stanilo;spectinomycin hydrochloride;adspec"
"d004146","dioxanes",""
"d004147","dioxins",""
"d000077868","atrasentan","atrasentan;a 127722;a-127722;a127722;a-1277225;a 1277225;a1277225;atrasentan hydrochloride;a 147627;a-147627;a147627;abt 627;abt-627;abt627;2-4-methoxyphenyl-4-13-benzodioxol-5-yl-1-dibutylaminocarbonylmethylpyrrolidine-3-carboxylic acid;11cabt-627;xinlay"
"d010882","piperonyl butoxide","piperonyl butoxide;butoxide piperonyl"
"d012451","safrole","safrole;safroles;4-allyl-12-methylenedioxybenzene;4 allyl 12 methylenedioxybenzene;4-allyl-12-methylenedioxybenzenes;safrol;safrols;shikimol;shikimols"
"d052117","benzodioxoles","benzodioxoles;13-dioxindans;13 dioxindans;methylenedioxybenzenes;13-dioxaindans;13 dioxaindans"
"d004148","dioxolanes",""
"d000077606","trabectedin","trabectedin;yondelis;ecteinascidin 743;et-743;et743;et 743;nsc 684766"
"d004149","dioxoles",""
"d015107","4-butyrolactone","4-butyrolactone;4 butyrolactone;dihydro-23h-furanone;gamma-butyrolactone;gamma butyrolactone;furanone tetrahydro-2-;furanone tetrahydro 2;14-butanolide;14 butanolide;4-hydroxybutyric acid lactone;4 hydroxybutyric acid lactone;lactone 4-hydroxybutyric acid"
"d054378","acetogenins","acetogenins;acetogenin compounds;annonaceous acetogenins;acetogenins annonaceous"
"d002949","citraconic anhydrides","citraconic anhydrides;anhydrides citraconic;methylmaleic anhydrides;anhydrides methylmaleic"
"d000069454","darunavir","darunavir;prezista;uic-94017;uic 94017;uic94017;darunavir ethanolate;ethanolate darunavir;tmc 114;114 tmc;tmc114;tmc-114"
"d005662","furaldehyde","furaldehyde;furfural"
"d007832","lasalocid","lasalocid;lasalocid a;ro 2-2985;ro 2 2985;ro 22985;x-537a;avatec"
"d008299","maleic anhydrides","maleic anhydrides;anhydrides maleic;25-furandiones;25 furandiones;maleic anhydride;anhydride maleic"
"d008985","monensin","monensin;rumensin;coban;monensin sodium;monensin monosodium salt;monensin-a-sodium complex;monensin a sodium complex"
"d009257","nafronyl","nafronyl;naftidrofuryl;azunaftil;di-actane;di actane;dusodril;gvatran;praxilene;praxilne;nafronyloxalate;nafronyl oxalate;oxalate nafronyl;naftifurin oxalate;oxalate naftifurin;nafti von ct;nafti-puren;nafti puren;nafti-ratiopharm;nafti ratiopharm;naftiratiopharm;naftilong;naftilux;artocoron;ls-121;ls 121;ls121"
"d009550","nigericin","nigericin;pandavir;epinigericin"
"d005661","furagin","furagin;solafur;furazidin"
"d005668","furylfuramide","furylfuramide;tofuron;af-2;af 2;af2"
"d009547","nifurtimox","nifurtimox;lampit;bayer 2502"
"d009582","nitrofurantoin","nitrofurantoin;furadoine;nitrofurantoin monohydrate;furantoin;macrodantin;nitrofurantoin sodium salt;furadantin;furadantine;furadonine"
"d009583","nitrofurazone","nitrofurazone;nitrofural;furacin;nitrofurazone calcium 21 salt;furacilin;furacillin"
"d009610","nitrovin",""
"d009581","nitrofurans",""
"d011899","ranitidine","ranitidine;ranitidin;n 2-5-dimethylaminomethyl-2-furanylmethylthioethyl-n-methyl-2-nitro-11-ethenediamine;biotidin;ranisen;sostril;zantac;zantic;ah-19065;ah 19065;ah19065;ranitidine hydrochloride;hydrochloride ranitidine"
"d005663","furans","furans;tetrahydrofurans"
"d002209","caprolactam","caprolactam;hexahydro-2h-azepin-2-one;hexahydro 2h azepin 2 one;aminocaproic lactam;lactam aminocaproic"
"d001398","aztreonam","aztreonam;az-threonam;az threonam;azthreonam;sq-26776;sq 26776;sq26776;urobactam;azactam"
"d008997","monobactams","monobactams;antibiotics monobactam;monobactam antibiotics;beta-lactams monocyclic;beta lactams monocyclic;monocyclic beta-lactams;monocyclic beta lactams"
"d007769","lactams","lactams;lactims"
"d000073943","neonicotinoids","neonicotinoids;neonicotinoid"
"d002261","carboxin","carboxin;56-dihydro-2-methyl-n-phenyl-14-oxathiin-3-carboxamide;vitavax;d-735;d 735;d735"
"d010075","oxathiins","oxathiins;oxathins"
"d048588","benzoxazines","benzoxazines;benzoxazinones;benzoxazinoids"
"d000068257","efavirenz emtricitabine tenofovir disoproxil fumarate drug combination","efavirenz emtricitabine tenofovir disoproxil fumarate drug combination;atripla"
"d007069","ifosfamide","ifosfamide;isofosfamide;isophosphamide;iphosphamide;iso-endoxan;iso endoxan;holoxan;nsc-109724;nsc 109724;nsc109724;nsc-109724;nsc 109724;nsc109724;asta z 4942"
"d000077608","aprepitant","aprepitant;mk 869;mk 0869;mk-0869;mk0869;mk-869;mk869;2r-1r-35-bistrifluoromethylphenylethoxy-3s-4-fluorophenyl-4-3-5-oxo-1h4h-124-triazolemethyl-morpholine;mk 0517;mk0517;mk-0517;1-35-bistrifluoromethylphenylethoxy-3-fluorophenyl-4-3-oxo-124-triazol-5-ylmethylmorpholine;emend;l 754030;l-754030;l754030;l 754030;l-754030;l754030"
"d003916","dextromoramide","dextromoramide;pyrrolamidol;d-moramide;d moramide;dextromoramide tartrate;tartrate dextromoramide;palfium"
"d016293","moricizine","moricizine;moracizine;moracizin;moricizine hydrochloride;hydrochloride moricizine;en-313;en 313;en313;ethmozine;etmozin;ethmozin"
"d060172","morpholinos","morpholinos;morpholino oligonucleotides;oligonucleotides morpholino;phosphorodiamidate morpholino oligomers;morpholino oligomers phosphorodiamidate;oligomers phosphorodiamidate morpholino;pmo oligomers;oligomers pmo;morpholino oligos;oligos morpholino;morf oligomers;oligomers morf"
"d010633","phenmetrazine","phenmetrazine;oxazimedrine;fenmetrazin;defenmetrazin;phenmetraline;preludin;phenmetrazine hydrochloride;hydrochloride phenmetrazine"
"d000077593","reboxetine","reboxetine;reboxetine mesylate;2-2-ethoxyphenoxybenzylmorpholine methanesulfonate;vestra"
"d000069552","rivaroxaban","rivaroxaban;5-chloro-n-5s-2-oxo-3-4-3-oxomorpholin-4-ylphenyl-13-oxazolidin-5-ylmethylthiophene-2-carboxamide;xarelto;bay 59-7939;bay 59 7939;bay 597939"
"d014745","viloxazine","viloxazine;ici-58834;ici58834;viloxazine hydrochloride;viloxazine hydrochloride r-isomer;vivalan;viloxazine oxalate 11;viloxazine --isomer;viloxazine r-isomer;viloxazine s-isomer;emovit;viloxazine hydrochloride s-isomer"
"d017307","xamoterol","xamoterol;corwin;ici-118587;ici 118587;ici118587;xamoterol fumarate;fumarate xamoterol;xamoterol hemifumarate;hemifumarate xamoterol;xamtol;xamoterol monohydrobromide;monohydrobromide xamoterol;xamoterol monohydrochloride;monohydrochloride xamoterol;xamoterol s-isomer;carwin;xamoterol maleate 21"
"d009025","morpholines","morpholines;tetrahydro-14-oxazines;tetrahydro 14 oxazines"
"d010078","oxazines",""
"d010082","oxepins","oxepins;oxepene;oxepin;oxepenes"
"d035964","oxocins","oxocins;oxocenes"
"d015765","almitrine","almitrine;almitrine monomesylate;monomesylate almitrine;vectarion;almitrine dimesylate;almitrine bismethanesulfonate;almitrine bismesylate"
"d000068180","aripiprazole","aripiprazole;7-4-4-23-dichlorophenyl-1-piperazinylbutyloxy-34-dihydro-21h-quinolinone;aripiprazol;abilify;opc 14597;opc-14597"
"d002065","buspirone","buspirone;n-4-4-2-pyrimidinyl-1-piperazinylbutyl-1-cyclopentanediacetamide;buspirone hydrochloride;hydrochloride buspirone;gen-buspirone;gen buspirone;lin-buspirone;lin buspirone;mj-9022-1;mj 9022 1;mj90221;neurosine;busp;nu-buspirone;nu buspirone;pms-buspirone;pms buspirone;ratio-buspirone;ratio buspirone;anxut;apo-buspirone;apo buspirone;buspar;bespar;novo-buspirone;novo buspirone"
"d002936","cinnarizine","cinnarizine;cinarizine;1-diphenylmethyl-4-3-phenyl-2-propenylpiperazine;cinarizina ratiopharm;cinnarizin-ratiopharm;cinnarizin ratiopharm;cinazire;cinna;cinnarizin von ct;von ct cinnarizin;cinnarizin al;cinnarizin siegfried;cinnarizine l-tartrate;cinnarizine l tartrate;l-tartrate cinnarizine;cinnarizine l-tartrate 11;cinnarizine e-isomer;cinnarizine dihydrochloride;dihydrochloride cinnarizine;cinnipirine;cisaken;dimitronal;r-516;r 516;r516;stugeron;stugeron forte;cinarizina inkey"
"d003501","cyclizine","cyclizine;marezine;cyclizine hydrochloride;hydrochloride cyclizine;cyclizine hcl;hcl cyclizine"
"d020008","delavirdine","delavirdine;rescriptor;u-90152;u 90152;u90152;u-90152s;u 90152s;u90152s;delavirdine mesylate;mesylate delavirdine"
"d004049","diethylcarbamazine","diethylcarbamazine;carbamazine;diethylcarbamazine citrate 11;diethylcarbamazine citrate 12;hetrazan;diethylcarbamazine phosphate 11;notezine;diethylcarbamazine l-tartrate 11;diethylcarbamazine maleate;maleate diethylcarbamazine;diethylcarbamazine monohydrochloride;monohydrochloride diethylcarbamazine;diethylcarbamazine citrate;citrate diethylcarbamazine;loxuran"
"d064730","dexrazoxane","dexrazoxane;razoxane s-isomer;cardioxane;cardioxan;zinecard;icrf-187;icrf 187;icrf187;nsc-169780;nsc 169780;nsc169780;adr-529;adr 529;adr529;dexrazoxane hydrochloride;hydrochloride dexrazoxane;razoxane s-isomer hydrochloride"
"d011929","razoxane","razoxane;icrf-186;icrf 186;icrf186;razoxin;razoxane mesylate r-isomer;razoxane r-isomer;icrf-159;icrf 159;icrf159;nsc-129943;nsc 129943;nsc129943"
"d054659","diketopiperazines","diketopiperazines;piperazinediones;diketopiperazine compounds;diketopiperazine;pyrrolopiperazinediones;pyrrolodiketopiperazines;diketopiperazine ion 1-"
"d004246","dimethylphenylpiperazinium iodide","dimethylphenylpiperazinium iodide;iodide dimethylphenylpiperazinium;11-dimethyl-4-phenylpiperazine iodide;11 dimethyl 4 phenylpiperazine iodide;iodide 11-dimethyl-4-phenylpiperazine;dimethylphenylpiperazinium;dmpp"
"d000069582","eszopiclone","eszopiclone;lunesta;estorra"
