"id","name","terms"
"d004317","doxorubicin","doxorubicin;farmiblastina;ribodoxo;rubex;adriamycin;adriblastin;adriblastine;adriblastina;adriablastine;adriablastin;adrimedac;doxo-cell;doxo cell;urokit doxo-cell;urokit doxo cell;doxolem;doxorubicin hexal;doxorubicin hydrochloride;hydrochloride doxorubicin;doxorubicin nc;doxorubicina ferrer farm;doxorubicina funk;doxorubicina tedec;doxorubicine baxter;doxotec;myocet;onkodox"
"d015255","idarubicin","idarubicin;4-desmethoxydaunorubicin;4 desmethoxydaunorubicin;4-demethoxydaunorubicin;4 demethoxydaunorubicin;imi-30;imi 30;imi30;nsc-256439;nsc 256439;nsc256439;idarubicin hydrochloride;hydrochloride idarubicin"
"d017290","menogaril","menogaril;7-o-methylnogarol;menogarol;7-con-o-methylnogarol;7-omen;menogaril 13 beta-isomer;tut-7;tut 7;tut7;menogaril 5 alpha11 beta-isomer;nsc-269148;nsc 269148;nsc269148;tomosar;menogaril 11 beta-isomer;menogaril 5 alpha-isomer"
"d009621","nogalamycin","nogalamycin;u-15167;u 15167;u15167"
"d003630","daunorubicin","daunorubicin;daunomycin;rubomycin;dauno-rubidomycine;dauno rubidomycine;rubidomycin;daunoblastin;daunoblastine;nsc-82151;nsc 82151;nsc82151;cerubidine;daunorubicin hydrochloride;hydrochloride daunorubicin"
"d013184","5-amino-3-5-nitro-2-furylvinyl-124-oxadiazole","5-amino-3-5-nitro-2-furylvinyl-124-oxadiazole;sq-18506;sq 18506;s-18506;s 18506;s18506;sq18506;sq 18 506"
"d005200","fanft","fanft;n-4-5-nitro-2-furyl-2-thiazolylformamide"
"d005661","furagin","furagin;solafur;furazidin"
"d005664","furazolidone","furazolidone;furazolidine;nifurazolidone;furoxone;furazol"
"d005668","furylfuramide","furylfuramide;tofuron;af-2;af 2;af2"
"d009545","nifuratel","nifuratel;metilmercadon;thiodinon;methylmercadone;macmiror;inimur"
"d009547","nifurtimox","nifurtimox;lampit;bayer 2502"
"d009582","nitrofurantoin","nitrofurantoin;furadoine;nitrofurantoin monohydrate;furantoin;macrodantin;nitrofurantoin sodium salt;furadantin;furadantine;furadonine"
"d009583","nitrofurazone","nitrofurazone;nitrofural;furacin;nitrofurazone calcium 21 salt;furacilin;furacillin"
"d009610","nitrovin",""
"d009581","nitrofurans",""
"d016607","aflatoxin m1","aflatoxin m1;4-hydroxyaflatoxin b1;4 hydroxyaflatoxin b1;aflatoxin m1 cis--isomer;aflatoxin m"
"d000348","aflatoxins","aflatoxins;aflatoxin"
"d016604","aflatoxin b1","aflatoxin b1;aflatoxin b1 6ar-cis-isomer 3h-labeled;aflatoxin b1 cis--isomer;hsdb-3453;hsdb 3453;hsdb3453;aflatoxin b1 6ar-cis-isomer 14c-labeled;aflatoxin b;aflatoxin b1 dihydrochloride 6ar-cis-isomer;aflatoxin b1 6ar-cis-isomer 2h-labeled;nsc-529592;nsc 529592;nsc529592"
"d002392","catechin","catechin;-catechin;cianidanol;catechinic acid;catechuic acid;-cyanidanol;33457-flavanpentol;catergen;zyma;epicatechin;--epicatechin;2r3r-2-34-dihydroxyphenyl-357-chromanetriol;2h-1-benzopyran-357-triol 2-34-dihydroxyphenyl-34-dihydro- 2r-cis-;kb-53;kb 53;kb53;z 7300;-cyanidanol-3;cyanidanol-3;cyanidanol 3"
"d002486","centchroman","centchroman;compound 67-20;compound 67 20;compound 6720"
"d000077288","troglitazone","troglitazone;5-4-6-hydroxy-2578-tetramethylchroman-2-yl-methoxybenzyl-24-thiazolidinedione - t;cs 045;cs-045;cs045;rezulin;prelay"
"d002839","chromans","chromans;dihydrobenzopyrans"
"d004205","cromolyn sodium","cromolyn sodium;sodium cromoglycate;cromoglycate sodium;disodium cromoglycate;cromoglycate disodium;aarane;bicromat spray;cromoglycate;opticrom;fpl-670;fpl 670;fpl670;intal;lomudal;nalcrom;nasalcrom;vicrom;cromolyn;cromoglicic acid;acid cromoglicic;cromoglycic acid;acid cromoglycic"
"d019324","beta-naphthoflavone","beta-naphthoflavone;beta naphthoflavone;56-benzoflavone;56 benzoflavone"
"d001571","benzoflavones","benzoflavones;benzoflavone compounds;compounds benzoflavone"
"d044946","biflavonoids",""
"d047188","chalcones","chalcones;13-diphenyl-propenones;13 diphenyl propenones;13-diphenylpropenones;13 diphenylpropenones;chalconoids;13-diphenylpropanediones;13 diphenylpropanediones;13-diphenyl-propanediones;13 diphenyl propanediones"
"d006569","hesperidin","hesperidin;hesperetin 7-rhamnoglucoside;7-rhamnoglucoside hesperetin;hesperetin 7 rhamnoglucoside;hesperetin-7-rutinoside;hesperetin 7 rutinoside;hesperidin 2s;2s hesperidin;4h-1-benzopyran-4-one 7-6-o-6-deoxy-alpha-l-mannopyranosyl-beta-d-glucopyranosyloxy-23-dihydro-5-hydroxy-2-3-hydroxy-4-methoxyphenyl- s-"
"d044950","flavanones","flavanones;2-phenyl-benzopyran-4-ones;2 phenyl benzopyran 4 ones"
"d047310","apigenin",""
"d004145","diosmin","diosmin;barosmin;buchu resin;resin buchu;venosmine;daflon"
"d005422","flavoxate","flavoxate;flavoxate hydrochloride;hydrochloride flavoxate;urispas;uronid;bladuril;spasuret"
"d047311","luteolin","luteolin;3457-tetrahydroxy-flavone;3457-tetrahydroxyflavone;luteoline"
"d047309","flavones","flavones;2-phenyl-2-ene-benzopyran-4-one compounds"
"d000077385","silybin","silybin;silibinin;silybinin;silibin;ardeyhepan;cefasilymarin;durasilymarin;hepa-loges;hepa loges;hepa-merz sil;hepa merz sil;silybin b;silibinin b;alepa-forte;alepa forte;hepabesch;hepar-pasc;hepar pasc;heparsyx;lagosa;23-dehydrosilybin;23 dehydrosilybin;legalon forte;silybin a;silibinin a;heplant"
"d012838","silymarin","silymarin;silimarin;karsil;legalon;carsil"
"d044947","flavonolignans",""
"d044949","kaempferols",""
"d011794","quercetin","quercetin;dikvertin;33457-pentahydroxyflavone"
"d006896","hydroxyethylrutoside","hydroxyethylrutoside;0-beta-hydroxyethylrutoside;0 beta hydroxyethylrutoside;beta-hydroxyethylrutoside;beta hydroxyethylrutoside"
"d012431","rutin","rutin;quercetin-3-rutinoside;quercetin 3 rutinoside;3-rhamnosyl-glucosyl quercetin;quercetin 3-rhamnosyl-glucosyl;rutoside"
"d044948","flavonols","flavonols;3-hydroxy-4-keto-flavonoids;3 hydroxy 4 keto flavonoids;2-phenyl-3-hydroxy-benzopyran-4-ones;2 phenyl 3 hydroxy benzopyran 4 ones"
"d003375","coumestrol",""
"d019833","genistein","genistein;genestein"
"d036343","pterocarpans",""
"d012402","rotenone",""
"d007529","isoflavones","isoflavones;isoflavone derivatives;derivatives isoflavone;homoisoflavones;3-benzylchroman-4-ones;3 benzylchroman 4 ones;3-benzylidene-4-chromanones;3 benzylidene 4 chromanones"
"d011121","polyphloretin phosphate","polyphloretin phosphate;phosphate polyphloretin"
"d010693","phloretin",""
"d044945","proanthocyanidins","proanthocyanidins;condensed tannin;condensed tannins;tannins condensed;anthocyanidin polymers;polymers anthocyanidin;tannin condensed;procyanidins"
"d000872","anthocyanins","anthocyanins;anthocyanin;leucoanthocyanidins;anthocyanidins;anthocyanidin"
"d005419","flavonoids","flavonoids;2-phenyl-chromenes;2 phenyl chromenes;2-phenyl-benzopyrans;2 phenyl benzopyrans;bioflavonoids"
"d002867","chromones","chromones;14-benzopyrones;14 benzopyrones"
"d002953","citrinin",""
"d009675","novobiocin","novobiocin;streptonivicin;crystallinic acid;novobiocin calcium;calcium novobiocin;novobiocin sodium;sodium novobiocin;novobiocin monosodium salt;monosodium salt novobiocin"
"d049933","aminocoumarins","aminocoumarins;amino-coumarins;amino coumarins"
"d002866","chromonar","chromonar;carbocromen;carbocromene;carbochromene;carbochromen;intercordin;intensain;cardiocap;chromonar hydrochloride;hydrochloride chromonar"
"d004929","esculin","esculin;venoplant;aesculin;esculoside"
"d001728","dicumarol","dicumarol;bishydroxycoumarin;dicoumarol;dicoumarin"
"d005017","ethyl biscoumacetate","ethyl biscoumacetate;biscoumacetate ethyl;ethyldicoumarol;carbethoxydicoumarol;tromexan;pelentan"
"d010644","phenprocoumon","phenprocoumon;phenylpropylhydroxycumarinum;phenprocoumalol;phenprocoumarol;phenprogramma;marcoumar;marcumar;falithrom;liquamar"
"d014859","warfarin","warfarin;4-hydroxy-3-3-oxo-1-phenylbutyl-2h-1-benzopyran-2-one;apo-warfarin;aldocumar;gen-warfarin;warfant;coumadin;marevan;warfarin potassium;potassium warfarin;warfarin sodium;sodium warfarin;coumadine;tedicumar"
"d000074","acenocoumarol","acenocoumarol;nicoumalone;acenocoumarin;sinthrome;synthrom;syncoumar;syncumar;sinkumar;sintrom;mini-sintrom;mini sintrom;minisintrom"
"d015110","4-hydroxycoumarins","4-hydroxycoumarins;4 hydroxycoumarins"
"d009793","ochratoxins",""
"d049934","isocoumarins","isocoumarins;1h-2-benzopyran-1-ones;isocoumarin;1-isochromen-1-ones"
"d039681","pyranocoumarins","pyranocoumarins;calanolides"
"d003372","coumaphos","coumaphos;coumafos;asuntol"
"d006923","hymecromone","hymecromone;7-hydroxy-4-methyl-coumarin;7 hydroxy 4 methyl coumarin;resocyanine;4-methylumbelliferone;4 methylumbelliferone;imecromone;methylumbelliferone;mendiaxon;cholestil"
"d012603","scopoletin","scopoletin;methylesculetin;chrysotropic acid;acid chrysotropic;gelseminic acid;acid gelseminic"
"d014468","umbelliferones","umbelliferones;7-hydroxycoumarins;7 hydroxycoumarins;hydrangin;skimmetin"
"d003374","coumarins","coumarins;coumarines;12-benzopyrone derviatives;12 benzopyrone derviatives;derviatives 12-benzopyrone;benzopyran-2-ones;benzopyran 2 ones;coumarin derivatives;derivatives coumarin;12-benzopyrones;12 benzopyrones;12-benzo-pyrones;12 benzo pyrones"
"d019806","cromakalim","cromakalim;brl-34915;brl-38226;brl 38226;brl38226;cromakalim 3r-cis-isomer;cromakalim 3s-cis-isomer;cromakalim trans-isomer;lemakalim;levcromakalim;cromakalim 3s-trans-isomer;brl-38227;brl 38227;brl38227;cromakalim 3r-trans-isomer"
"d004610","ellagic acid","ellagic acid;acid ellagic;benzoaric acid;acid benzoaric"
"d006416","hematoxylin","hematoxylin;hemotoxylin;hematoxiline;hydroxybrasilin;hydroxybrazilin;haematoxylon"
"d000068577","nebivolol","nebivolol;alphaalpha-iminobismethylenebis6-fluoro-34-dihydro-2h-1-benzopyran-2-methanol;bystolic;nebilet;silostar;nebivolol hydrochloride;hydrochloride nebivolol;r 67555;67555 r;r-67555;r67555;lobivon"
"d024502","alpha-tocopherol","alpha-tocopherol;alpha tocopherol;34-dihydro-2578-tetramethyl-2-4812-trimethyltridecyl-2h-1-benzopyran-6-ol;d-alpha tocopherol;tocopherol d-alpha;d alpha tocopherol;rrr-alpha-tocopherol;alpha-tocopherol succinate;alpha tocopherol succinate;tocopherol succinate;alpha-tocopherol hemisuccinate;alpha tocopherol hemisuccinate;vitamin e succinate;d-alpha-tocopheryl acetate;d alpha tocopheryl acetate;alpha-tocopherol acetate;alpha tocopherol acetate;tocopheryl acetate;tocopherol acetate;acetate tocopherol;alpha-tocopheryl calcium succinate;alpha tocopheryl calcium succinate"
"d024503","beta-tocopherol","beta-tocopherol;beta tocopherol;34-dihydro-258-trimethyl-2-4812- trimethyltridecyl-2h-1-benzopyran-6-ol"
"d024504","gamma-tocopherol","gamma-tocopherol;34-dihydro-278-trimethyl-2-4812-trimethyltridecyl-2h-1-benzopyran-6-ol"
"d024505","tocopherols","tocopherols;tocopherol;tocovital;uno-vit;uno vit;unovit;vita-plus e;vita plus e;vitaplus e;vitagutt vitamin e;vitamin e vitagutt;vitamin e al;vitamin e natur;vitamin e sanum;vitamin e suspension;vitamin-e dragees;vitamin e dragees;vitamin-e evi-mirale;vitamin e evi mirale;vitamine evimirale;vitamine e gnr;vitazell;detulin;e vitamin e;vitamin e-mp;vitamin e mp;vitamin emp;e-ferol;e-mulsin;e mulsin;e-vicotrat;e vicotrat;e-vitamin-ratiopharm;ecoro;elex verla;embial;evion;ephynal;eplonat;equivit e;eunova vitamin e;antioxidans e-hevert;eusovit;hydrovit e;micorvit e;malton e;mowivit vitamin e;vitamin e mowivit;puncto e;richtavit e;sanavitan s;snow-e muscle energy feritility;dal-e;dal e;abortosan;aquasol e;auxina e;bio e;biopto-e;biosan;lasar;bioweyxin;davitamon;dermorelle;spondyvit;tocolion;tocopa;tocopharm;vibolex;vit e hydrosol;vit e stada;vita-e;vita e;vitae;tocopherol bayer;togasan vitamin e;vitamin e togasan;unique e"
"d024508","tocotrienols","tocotrienols;tocotrienol"
"d014810","vitamin e",""
"d001578","benzopyrans","benzopyrans;chromenes"
"d002599","chalcone","chalcone;benzalacetophenone;chalkone;13-diphenyl-2-propen-1-one;13 diphenyl 2 propen 1 one;benzylideneacetophenone"
"d059808","polyphenols","polyphenols;provinols"
"d060754","equol","equol;6-hydroxy-equol;6 hydroxy equol;4-o-methyl equol;4 o methyl equol;equol 4-o-methyl;4-methoxy-7-isoflavanol;4 methoxy 7 isoflavanol;--isomer of equol;3-hydroxy-equol;3 hydroxy equol"
"d003571","cytochalasin b","cytochalasin b;phomin"
"d015638","cytochalasin d",""
"d003572","cytochalasins",""
"d037341","fumonisins",""
"d005912","gliotoxin","gliotoxin;aspergillin;gliotoxins"
"d007051","ibotenic acid","ibotenic acid;acid ibotenic"
"d055646","killer factors yeast","killer factors yeast;factors yeast killer;yeast killer factors;killer toxin yeast;toxin yeast killer;yeast killer toxin;yeast killer factor;killer factor yeast;factor yeast killer"
"d009118","muscimol","muscimol;pantherine;agarin"
"d010365","patulin",""
"d010398","penicillic acid","penicillic acid;acid penicillic"
"d013173","sporidesmins",""
"d013720","tenuazonic acid","tenuazonic acid;acid tenuazonic"
"d014243","trichodermin","trichodermin;trichodermol"
"d013605","t-2 toxin","t-2 toxin;t 2 toxin;toxin t-2;t2 toxin;toxin t2;fusariotoxin;fusaritoxin;t-2 toxin alpha4 beta-isomer"
"d000080505","trichothecenes type a","trichothecenes type a;a trichothecenes type;type a trichothecenes"
"d000081442","trichothecenes type b","trichothecenes type b;type b trichothecenes"
"d000081443","trichothecenes type c","trichothecenes type c;type c trichothecenes"
"d014255","trichothecenes","trichothecenes;trichothecene epoxides;epoxides trichothecene;epoxytrichothecenes"
"d015025","zearalenone","zearalenone;f2 toxin;toxin f2;f-2 toxin;f 2 toxin;toxin f-2"
"d009183","mycotoxins","mycotoxins;fungal toxins;toxins fungal"
"d018646","absinthe",""
"d001515","beer","beer;beers"
"d014920","wine","wine;wines"
"d000434","alcoholic beverages","alcoholic beverages;alcoholic beverage;beverage alcoholic;beverages alcoholic"
"d000081229","artificially sweetened beverages","artificially sweetened beverages;artificially sweetened beverage;beverage artificially sweetened;beverages artificially sweetened;sweetened beverage artificially;sweetened beverages artificially;diet drinks;diet drink;drink diet;drinks diet;diet beverages;beverage diet;beverages diet;diet beverage"
"d061545","carbonated water","carbonated water;carbonated waters;water carbonated;waters carbonated;soda water;soda waters;water soda;waters soda;sparkling water;sparkling waters;water sparkling;waters sparkling;carbonated mineral water;carbonated mineral waters;mineral water carbonated;mineral waters carbonated;water carbonated mineral;waters carbonated mineral;club soda;club sodas;soda club;sodas club;seltzer water;seltzer waters;water seltzer;waters seltzer"
"d002253","carbonated beverages","carbonated beverages;beverage carbonated;beverages carbonated;carbonated beverage;carbonated drinks;carbonated drink;drink carbonated;drinks carbonated;soft drinks;drink soft;drinks soft;soft drink;soda pop;pop soda;pops soda;soda pops"
"d003069","coffee",""
"d060766","drinking water","drinking water;water drinking;potable water;water potable;bottled water;water bottled"
"d061215","energy drinks","energy drinks;drink energy;drinks energy;energy drink"
"d000067030","fruit and vegetable juices","fruit and vegetable juices;vegetable juices;juice vegetable;juices vegetable;vegetable juice;fruit juices;fruit juice;juice fruit;juices fruit"
"d000070696","buttermilk","buttermilk;butter milk;milk butter"
"d000070716","kefir","kefir;kefir grains;grain kefir;grains kefir;kefir grain"
"d000070736","koumiss",""
"d008895","milk human","milk human;breast milk;milk breast;human milk"
"d000067796","whey",""
"d008892","milk",""
"d041943","infant formula","infant formula;formula infant;formulas infant;infant formulas;baby formula;baby formulas;formula baby;formulas baby"
"d041942","soy milk","soy milk;milk soy;soy beverage;beverage soy;beverages soy;soy beverages"
"d041941","milk substitutes","milk substitutes;milk substitute"
"d000080845","sugar-sweetened beverages","sugar-sweetened beverages;beverage sugar-sweetened;beverages sugar-sweetened;sugar sweetened beverages;sugar-sweetened beverage;sugar-added beverages;beverage sugar-added;beverages sugar-added;sugar added beverages;sugar-added beverage;sweetened drinks;drink sweetened;drinks sweetened;sweetened drink;sugar-sweetened soft drinks;drink sugar-sweetened soft;drinks sugar-sweetened soft;soft drink sugar-sweetened;soft drinks sugar-sweetened;sugar sweetened soft drinks;sugar-sweetened soft drink;sweetened beverages;beverage sweetened;beverages sweetened;sweetened beverage;sugar-sweetened sodas;soda sugar-sweetened;sodas sugar-sweetened;sugar sweetened sodas;sugar-sweetened soda"
"d000068858","kombucha tea","kombucha tea;kombucha teas;tea kombucha;teas kombucha"
"d013662","tea","tea;black tea;black teas;tea black;teas black;green tea;green teas;tea green;teas green"
"d000069459","teas herbal","teas herbal;herbal tea;tea herbal;tisanes;tisane;herbal teas"
"d000069460","teas medicinal","teas medicinal;medicinal tea;tea medicinal;medicinal teas"
"d001628","beverages","beverages;beverage"
"d001542","benomyl","benomyl;fundazol;fundasol;benlate"
"d018723","bethanechol","bethanechol;bethanecol;bethanechol chloride;chloride bethanechol;duvoid;myotonine;myocholine;pms-bethanechol chloride;pms bethanechol chloride;urocarb;myotonachol;urecholine;myo hermes;hermes myo"
"d001626","bethanechol compounds","bethanechol compounds;compounds bethanechol"
"d002218","carbadox","carbadox;getroxel;mecadox;fortrigo"
"d002221","carbamyl phosphate","carbamyl phosphate;phosphate carbamyl;carbamoyl phosphate;phosphate carbamoyl;dilithium carbamyl phosphate;carbamyl phosphate dilithium;phosphate dilithium carbamyl"
"d012721","carbaryl","carbaryl;carbaril;1-naphthyl-n-methylcarbamate;antigale;carbyl;carylderm;concentrat vo 18;vo 18 concentrat;dog-net insecticide poudre;dog net insecticide poudre;dognet insecticide poudre;fidos free-itch;fidos free itch;fidos freeitch;g-wizz;g wizz;gwizz;joseph lyddy;lyddy joseph;occoxil;poudre insecticide moureau;moureau poudre insecticide;insecticide moureau poudre;poudre insecticide vetoquinol;vetoquinol poudre insecticide;insecticide vetoquinol poudre;poutic;sevin;skatta tick flea louse powder;spou;tigal;carbaryl manganese 2 salt;carbaryl nickel 2 salt"
"d002328","carisoprodol","carisoprodol;isopropylmeprobamate;isomeprobamate;carisoprodate;isobamate;carisoma;mio relax;soma;vanadom;soprodol;somalgit"
"d000069547","cobicistat","cobicistat;tybost;gs 9350;9350 gs;gs9350;gs-9350"
"d000069454","darunavir","darunavir;prezista;uic-94017;uic 94017;uic94017;darunavir ethanolate;ethanolate darunavir;tmc 114;114 tmc;tmc114;tmc-114"
"d004049","diethylcarbamazine","diethylcarbamazine;carbamazine;diethylcarbamazine citrate 11;diethylcarbamazine citrate 12;hetrazan;diethylcarbamazine phosphate 11;notezine;diethylcarbamazine l-tartrate 11;diethylcarbamazine maleate;maleate diethylcarbamazine;diethylcarbamazine monohydrochloride;monohydrochloride diethylcarbamazine;diethylcarbamazine citrate;citrate diethylcarbamazine;loxuran"
"d005273","fenbendazole","fenbendazole;phenbendasol;panacur"
"d008463","mebendazole","mebendazole;vermidil;wormkuur;anti-worm;anti worm;bantenol;banworm;boots threadworm treatment;lomper;madicure;mebendan;mebenvet;pripsen mebendazole;r17635;sqworm;sufil;telmin;vermicol;surfont;vermox"
"d008620","meprobamate","meprobamate;miltown;mprobamate richard;meprospan;tranmep;visano;equanil;dapaz"
"d008724","methomyl","methomyl;lannate 20;lannate"
"d002235","carbofuran","carbofuran;furadan;nia-10242;nia 10242;nia10242;bayer 70143"
"d002748","chlorpropham","chlorpropham;isopropyl n-3-chlorophenolcarbamate;cipc"
"d000078328","felbamate","felbamate;2-phenyl-13-propanediol dicarbamate;2 phenyl 13 propanediol dicarbamate;taloxa;felbatol;felbamyl;add-03055;add 03055;add03055;3-carbamoyloxy-2-phenyl-propyl carbamate;w-554;w 554;w554"
"d008714","methiocarb",""
"d008721","methocarbamol","methocarbamol;guaiphenesin carbamate;carbamate guaiphenesin;parabaxin;ortoton;robaxin;lumirelax"
"d010830","physostigmine","physostigmine;eserine"
"d001074","propoxur","propoxur;o-isopropoxyphenylmethylcarbamate;o isopropoxyphenylmethylcarbamate;unden;sendran;aprocarb;baygon"
"d011727","pyridinolcarbamate","pyridinolcarbamate;pyricarbate;26-pyridinedimethanol-bis-n-methylcarbamate;duvaline;gasparol;lisator;movecil;p-23;p 23;p23;duaxol;sospitan;anginin;angioxine;colesterinex;prodectin;parmidine"
"d000068836","rivastigmine","rivastigmine;s-n-ethyl-3-1-dimethyl-aminoethyl-n-methylphenylcarbamate;rivastigminetartrate;rivastigmine hydrogen tartrate;hydrogen tartrate rivastigmine;tartrate rivastigmine hydrogen;exelon;ena 713;713 ena;sdz ena 713;713 sdz ena;ena 713 sdz;ena-713;ena713"
"d048448","phenylcarbamates","phenylcarbamates;phenyl-carbamates;phenyl carbamates"
"d013893","thiram","thiram;thiuram;tmtd;tetramethylthiuram disulfide;disulfide tetramethylthiuram;tmt disulfide;disulfide tmt;nobecutan;thiuram d;bacteriostat;sadoplon 75"
"d015039","ziram","ziram;zinc dimethyldithiocarbamate;dimethyldithiocarbamate zinc;zerlate;milbam;cuman l;fuklasin"
"d004125","dimethyldithiocarbamate",""
"d004221","disulfiram","disulfiram;bisdiethylthiocarbamoyl disulfide;tetraethylthioperoxydicarbonic diamide h2ncs2s2;tetraethylthiuram disulfide;disulfide tetraethylthiuram;antabus;antabuse;teturam;dicupral;esperal;alcophobin;anticol"
"d004050","ditiocarb","ditiocarb;thiocarb;dithiocarb;diethylcarbamodithioic acid;diethyldithiocarbamic acid;ditiocarb sodium;sodium ditiocarb;sodium diethyldithiocarbamate;diethyldithiocarbamate sodium;ditiocarb sodium salt;sodium salt ditiocarb;ditiocarb ammonium salt;ammonium salt ditiocarb;ditiocarb bismuth salt;bismuth salt ditiocarb;imuthiol;ditiocarb potassium salt;potassium salt ditiocarb;ditiocarb sodium salt trihydrate;ditiocarb tin4 salt;ditiocarb zinc salt;zinc salt ditiocarb;zinc diethyldithiocarbamate;diethyldithiocarbamate zinc;diethyldithiocarbamate;ditiocarb lead salt;lead salt ditiocarb"
"d008344","maneb","maneb;manganese 12-ethanediylbiscarbamodithioato2--"
"d015038","zineb","zineb;zinc ethylenebisdithiocarbamate;novozir;dithane z-78;dithane z 78;dithane z78;cynkotox"
"d005028","ethylenebisdithiocarbamates",""
"d014047","tolnaftate","tolnaftate;breezee;chinofungin;chlorisept;curatin;genaspor;micoisdin;np-27;np 27;np27;ony-clear;ony clear;tinactin;sporiline;tinaderm;tinatox;tineafax;ting;tolnaftat purder n;purder n tolnaftat;tonoftal;zeasorb;aftate"
"d014214","triallate","triallate;tri-allate;tri allate;far-go;far go;fargo;avadex bw"
"d013859","thiocarbamates",""
"d013875","thiophanate","thiophanate;dimethylphenylene bis-thioallophanate;bis-thioallophanate dimethylphenylene;dimethylphenylene bis thioallophanate;thiophanate-methyl;thiophanate methyl;mildothane;cercobin m-70;cercobin m 70;cercobin m70"
"d009605","nitrosomethylurethane","nitrosomethylurethane;methylnitrosourethane"
"d011140","polyurethanes","polyurethanes;polyurethane;ostamer;ostamers;pellethane;pellethanes;polyisocyanates;polyisocyanate;spandex;spandices"
"d014520","urethane","urethane;ethyl carbamate;carbamate ethyl;urethan"
"d000448","aldicarb","aldicarb;temik;ent-27093;ent 27093;ent27093;uc-21149;uc 21149;uc21149;uc-21149;uc 21149;uc21149"
"d002219","carbamates","carbamates;carbamic acids;acids carbamic;aminoformic acids;acids aminoformic"
"d015766","albendazole","albendazole;lurdex;bilutac;metiazol;andazol;albenza;zentel;albendoral;albendazole monohydrochloride;monohydrochloride albendazole;bendapar;digezanol;disthelm;mediamix v disthelm;endoplus;eskazole;gascop;skf-62979;skf 62979;skf62979;skf-62979;skf 62979;skf62979;valbazen"
"d002251","carbon tetrachloride","carbon tetrachloride;tetrachloride carbon;tetrachloromethane"
"d002706","chlordan","chlordan;gamma-chlordane;gamma chlordane;chlordane"
"d007631","chlordecone","chlordecone;kepone"
"d003999","dichloroacetic acid","dichloroacetic acid;acid dichloroacetic;bichloroacetic acid;acid bichloroacetic;sodium dichloroacetate;dichloroacetate sodium;potassium dichloroacetate;dichloroacetate potassium"
"d014238","trichloroacetic acid","trichloroacetic acid;acid trichloroacetic;acide trichloracetique;trichloracetique acide;sodium trichloroacetate;trichloroacetate sodium;rubidium trichloroacetate;trichloroacetate rubidium"
"d062845","chloroacetates","chloroacetates;chloroacetic acids;acids chloroacetic"
"d004010","dicofol","dicofol;keltane;kelthane"
"d004137","dinitrochlorobenzene","dinitrochlorobenzene;dncb;chlorodinitrobenzene;1-chloro-24-dinitrobenzene;1 chloro 24 dinitrobenzene"
"d006581","hexachlorobenzene","hexachlorobenzene;hcb"
"d002722","chlorobenzenes",""
"d064228","bromochlorofluorocarbons","bromochlorofluorocarbons;halons;halon"
"d064227","chlorofluorocarbons ethane","chlorofluorocarbons ethane;ethane chlorofluorocarbons;chlorofluoroethanes"
"d005617","chlorofluorocarbons methane","chlorofluorocarbons methane;methane chlorofluorocarbons;fluorocarbon aerosols;aerosols fluorocarbon;fluorocarbon propellants;propellants fluorocarbon;chlorofluoromethanes"
"d017402","chlorofluorocarbons","chlorofluorocarbons;chlorofluorocarbon derivatives;derivatives chlorofluorocarbon;freon;freons"
"d001975","bromotrichloromethane","bromotrichloromethane;trichlorobromomethane"
"d002725","chloroform","chloroform;trichloromethane"
"d003634","ddt","ddt;44-ddt;44 ddt;44-dichlorodiphenyltrichloroethane;44 dichlorodiphenyltrichloroethane;pp-ddt;tbisc-ethane;tbisc ethane;chlorophenothane;111-trichloro-22-bisp-chlorophenylethane;benzochloryl"
"d003633","dichlorodiphenyl dichloroethylene","dichlorodiphenyl dichloroethylene;dichloroethylene dichlorodiphenyl;ddmu;11-dichloro-22-bisp-chlorophenylethylene;pp-dde;pp-dichlorodiphenyldichloroethylene;dde;ddx"
"d003632","dichlorodiphenyldichloroethane","dichlorodiphenyldichloroethane;tde;ddd"
"d004000","dichloroethylenes","dichloroethylenes;vinylidene chlorides;chlorides vinylidene"
"d004026","dieldrin","dieldrin;alvit-55;alvit 55;alvit55"
"d004732","endrin","endrin;hexadrin"
"d005018","ethyl chloride","ethyl chloride;chloride ethyl;chloroethane;cloretilo chemirosa;chemirosa cloretilo;wariactiv;chloraethyl dr henning;gebauers ethyl chloride;gebauer ethyl chloride;gebauers ethyl chloride"
"d005025","ethylene dichlorides","ethylene dichlorides;dichlorides ethylene;dichloroethanes"
"d006534","heptachlor epoxide","heptachlor epoxide;epoxide heptachlor"
"d006533","heptachlor",""
"d001556","hexachlorocyclohexane","hexachlorocyclohexane;hexachlorane;benzene hexachloride;hexachloride benzene;epsilon-hexachlorocyclohexane;epsilon hexachlorocyclohexane;zeta-hexachlorocyclohexane;zeta hexachlorocyclohexane;lindane;gamma-benzene hexachloride;hexachloride gamma-benzene;gamma benzene hexachloride;gamma-666;gamma 666;gammexane;gamma-hch;gamma hch;gamma-hexachlorocyclohexane;gamma hexachlorocyclohexane;bhc insecticide;insecticide bhc;pms-lindane;pms lindane;kwell;scabecid;jacutin;scabene;tetocid;scabisan;eta-hexachlorocyclohexane;eta hexachlorocyclohexane;delitex"
"d008731","methoxychlor","methoxychlor;dmdt;dianisyl trichloroethane;trichloroethane dianisyl;metox"
